,aveIF,cocount2008,count5years,highIF,his_count,modi_name,revcount,selfcount2008,sumIF,t_cost,zipcode
275,2.33653846154,46,9,6.284,82.0,"AGHALOO, TARA",3,13,30.375,445172.0,90095
276,4.1421625,46,67,9.661,155.0,"AGHI, MANISH",32,80,331.373,1726306.0,94118
277,0.0,0,0,0.0,0.0,"AGICHTEIN, YEVGENY",0,0,0.0,1015908.0,30322
278,2.96666666667,34,2,3.416,46.0,"AGLYAMOV, SALAVAT",0,3,8.9,427344.0,78712
279,5.50433333333,0,4,9.661,10.0,"AGMON, ARIEL",0,6,33.026,1077044.0,26506
280,0.0,0,0,0.0,0.0,"AGOPIAN, A.J.",0,0,0.0,819034.0,77030
281,3.86710344828,11,19,6.559,46.0,"AGOSTON, DENES",3,29,112.146,155996.0,20817
282,4.171375,15,17,9.619,65.0,"AGOULNIK, ALEXANDER",2,24,100.113,1016819.0,33199
283,4.30755555556,6,10,9.619,38.0,"AGOULNIK, IRINA",4,18,77.536,418144.0,33199
284,3.039625,7,10,4.856,53.0,"AGRAWAL, ALOK",4,16,48.634,1999114.0,37614
285,3.51252941176,10,10,7.452,45.0,"AGRAWAL, ANSHU",7,17,59.713,940673.0,92617
286,5.04668965517,112,31,47.831,205.0,"AGRAWAL, ARPANA",8,58,292.708,2698759.0,63130
287,3.33471666667,14,95,13.204,207.0,"AGRAWAL, DEVENDRA",60,120,400.166,15960208.0,68178
288,10.431,54,6,37.205,86.0,"AGRAWAL, NISHANT",4,9,93.879,437400.0,21205
289,5.07638888889,20,16,13.164,52.0,"AGRAWAL, PANKAJ",0,18,91.375,1167650.0,2115
290,6.2196,13,6,9.661,44.0,"AGRAWAL, RAJENDRA",2,10,62.196,2840457.0,12204
291,3.48677777778,16,15,9.619,73.0,"AGRAWAL, YURI",3,18,62.762,252000.0,21205
292,5.72795454545,10,12,10.162,58.0,"AGRIS, PAUL",1,22,126.015,449412.0,12144
293,3.293875,19,7,4.259,32.0,"AGUDELO, MARISELA",0,8,26.351,734525.0,33199
294,11.1849411765,7,11,27.407,37.0,"AGUIAR, RICARDO",1,17,190.144,869782.0,78229
295,8.004,18,2,13.164,31.0,"AGUILA, HECTOR",0,4,32.016,465254.0,6030
296,6.24333333333,4,1,13.164,9.0,"AGUILA, JERELL",1,3,18.73,372861.0,11794
297,5.073,14,3,6.956,37.0,"AGUILAR, CLAUDIO",0,7,35.511,541746.0,47907
298,4.37884615385,20,5,8.222,52.0,"AGUILAR, PATRICIA",2,13,56.925,424028.0,77555
299,4.133,5,1,4.133,11.0,"AGUILAR, RUBEN",1,1,4.133,226623.0,47907
300,11.9163333333,6,1,15.745,28.0,"AGUILAR-BRYAN, LYDIA",2,3,35.749,2887422.0,98122
301,0.0,1,0,0.0,1.0,"AGUILAR-CARRENO, HECTOR",0,0,0.0,1968228.0,14850
302,3.085,7,0,3.085,25.0,"AGUILAR-CORDOVA, ESTUARDO",1,1,3.085,4300291.0,2466
303,3.80688888889,16,6,10.162,37.0,"AGUILERA, RENATO",0,9,34.262,4681687.0,79968
304,12.028125,9,7,40.137,29.0,"AGUIRRE, ADAN",0,8,96.225,2190336.0,11794
305,5.03092307692,19,16,9.661,62.0,"AGUIRRE, GEOFFREY",2,26,130.804,2749990.0,19104
306,4.27260714286,27,24,11.587,108.0,"AGUIRRE, GUSTAVO",5,28,119.633,9640283.0,19104
307,3.00142307692,53,13,5.66,117.0,"AGUIRRE, JOSE",2,26,78.037,1408893.0,32611
308,11.9867391304,20,13,40.137,64.0,"AGUIRRE-GHISO, JULIO",3,23,275.695,2400101.0,10029
309,8.0889,29,8,40.137,67.0,"AGUS, DAVID",0,10,80.889,2285705.0,90033
310,3.90442307692,24,22,10.251,59.0,"AGWU, ALLISON",2,26,101.515,845751.0,21205
311,4.541,5,1,6.345,9.0,"AGYIN, JOSEPH",0,2,9.082,302281.0,78229
312,6.06575,5,6,13.164,29.0,"AHAMED, JASIMUDDIN",1,8,48.526,1281250.0,73104
313,2.96711111111,40,7,5.789,65.0,"AHARONOVICH, EFRAT",0,9,26.704,1791258.0,10032
314,6.19358333333,16,16,15.066,52.0,"AHERN, CHRISTOPHER",5,24,148.646,2157567.0,52246
315,5.50790909091,4,5,10.893,31.0,"AHERN, GERARD",3,11,60.587,193802.0,20057
316,9.15814285714,18,8,47.831,41.0,"AHERN, THOMAS",2,14,128.214,87820.0,5405
317,7.56916,27,23,27.959,66.0,"AHITUV, NADAV",6,25,189.229,2085456.0,94118
318,8.45596,24,18,24.008,86.0,"AHLES, TIM",9,25,211.399,3450811.0,10065
319,3.01033333333,16,3,5.835,38.0,"AHLFORS, SEPPO",1,9,27.093,1069235.0,2114
320,1.547,0,0,1.547,1.0,"AHLUWALIA, BALWANT",0,1,1.547,1000.0,20059
321,3.20255555556,13,7,4.388,27.0,"AHLUWALIA, SANGEETA",0,9,28.823,208375.0,90401
322,3.07578787879,68,24,13.204,149.0,"AHMAD, AFTAB",3,33,101.501,1108551.0,35294
323,7.772,12,5,19.309,34.0,"AHMAD, FERHAAN",0,9,69.948,189375.0,15213
324,3.38373333333,57,49,8.402,224.0,"AHMAD, IQBAL",5,75,253.78,1470150.0,68198
325,0.576,17,0,0.576,22.0,"AHMAD, KAMRAN",0,1,0.576,2672700.0,98109
326,4.90943181818,28,28,10.391,118.0,"AHMAD, NIHAL",15,44,216.015,4073917.0,53715
327,5.77031578947,28,13,47.928,78.0,"AHMAD, RIZWAN",5,19,109.636,1345662.0,43210
328,10.8322857143,12,7,37.205,23.0,"AHMARI, SUSANNE",2,7,75.826,2319300.0,15213
329,3.60572222222,8,15,8.851,34.0,"AHMED, ALAA",1,18,64.903,499932.0,80303
330,3.23333333333,11,3,5.275,30.0,"AHMED, AMEENA",2,9,29.1,184124.0,94612
331,4.70127272727,28,7,7.786,56.0,"AHMED, ATIQUE",2,11,51.714,1070043.0,60611
332,4.15657142857,16,10,9.661,57.0,"AHMED, HAFIZ",1,14,58.192,264881.0,20105
333,3.4778,7,9,6.375,47.0,"AHMED, KHALIL",1,15,52.167,1144174.0,55455
334,4.32754545455,29,19,13.246,79.0,"AHMED, MUNEEB",3,22,95.206,915062.0,2215
335,4.12158823529,25,12,17.839,62.0,"AHMED, OMAR",5,17,70.067,127500.0,48109
336,11.6494819277,89,43,40.137,270.0,"AHMED, RAFI",21,83,966.907,1891593.0,30322
337,0.0,0,0,0.0,1.0,"AHMED, SALAH-UDDIN",0,0,0.0,2064841.0,99164
338,11.015875,5,5,37.205,26.0,"AHMED, SHAWN",1,8,88.127,2588025.0,27599
339,0.0,0,0,0.0,0.0,"AHMED, YASMATH",0,0,0.0,1725259.0,3755
340,3.53726666667,2,9,5.988,21.0,"AHMED, ZAGHLOUL",0,15,53.059,391200.0,10314
341,5.42936585366,84,30,27.959,192.0,"AHMED, ZUBAIR",4,41,222.604,2626316.0,21201
342,3.27028571429,32,21,15.307,61.0,"AHMEDANI, BRIAN",3,21,68.676,1947075.0,48202
343,3.75355,11,15,6.635,44.0,"AHMER, BRIAN",2,20,75.071,4107242.0,43210
344,4.125,1,1,4.125,2.0,"AHN, ERIN",0,1,4.125,1055032.0,36688
345,2.99211538462,44,16,5.255,91.0,"AHN, JAIMO",6,26,77.795,80000.0,19104
346,4.0088125,46,11,5.168,67.0,"AHN, JINWOO",1,16,64.141,1108765.0,15213
347,7.43826315789,40,12,27.959,82.0,"AHN, JIYOUNG",0,19,141.327,2597605.0,10010
348,10.4216923077,29,6,37.205,90.0,"AHN, NATALIE",0,13,135.482,2263431.0,80303
349,3.15842857143,21,4,4.259,37.0,"AHN, SANG-JOON",0,7,22.109,963776.0,32611
350,2.50204545455,52,22,13.246,102.0,"AHN, SUN",6,22,55.045,713920.0,30602
351,9.174,2,0,9.174,7.0,"AHN, VICTORIA",0,1,9.174,193685.0,94306
352,3.54830769231,6,12,9.661,34.0,"AHN, WOO-KYOUNG",0,13,46.128,824175.0,6520
353,7.3095,16,3,13.858,31.0,"AHN, YOUNG-HOON",0,4,29.238,366074.0,48202
354,5.73066666667,13,13,39.737,48.0,"AHRENS, ERIC",1,21,120.344,3286601.0,92093
355,4.10272972973,3,22,7.786,64.0,"AHSAN, FAKHRUL",4,37,151.801,1127502.0,79430
356,6.54001694915,83,30,47.831,211.0,"AHSAN, HABIBUL",4,59,385.861,5498753.0,60637
357,5.13426190476,75,33,13.609,131.0,"AHUJA, NITA",10,42,215.639,1819056.0,21205
358,12.8532962963,11,10,72.406,60.0,"AHUJA, SUNIL",1,27,347.039,2995200.0,78229
359,5.418,16,15,12.124,57.0,"AHVENINEN, JYRKI",2,16,86.688,2054729.0,2114
360,0.0,0,0,0.0,2.0,"AI, HUIWANG",0,0,0.0,1170741.0,22904
361,4.46666666667,10,5,6.513,18.0,"AI, WALDEN",0,6,26.8,133575.0,29208
362,4.94254545455,10,7,8.966,30.0,"AI, XINGBIN",1,11,54.368,1398846.0,2115
363,6.317,10,5,13.965,25.0,"AI, XUN",1,7,44.219,2019692.0,60612
364,3.01463636364,10,7,5.445,39.0,"AICHER, SUE",0,11,33.161,824779.0,97239
365,4.43285964912,73,29,11.857,161.0,"AIELLO, ALLISON",6,57,252.673,4326906.0,27599
366,10.2953548387,42,22,72.406,125.0,"AIELLO, LLOYD",7,31,319.156,413750.0,2215
367,20.6479545455,39,32,40.137,106.0,"AIFANTIS, IANNIS",8,44,908.51,9722739.0,10010
368,10.53175,11,8,40.137,31.0,"AIHARA, HIDEKI",0,8,84.254,3840491.0,55455
369,10.6432571429,55,29,39.737,129.0,"AIKAWA, ELENA",8,35,372.514,2774743.0,2115
370,10.544137931,12,26,39.737,91.0,"AIKAWA, MASANORI",6,29,305.78,3354393.0,2115
371,7.31186363636,33,16,40.137,88.0,"AIKEN, CHRISTOPHER",1,22,160.861,4011111.0,37232
372,0.0,2,0,0.0,4.0,"AIKEN, JAMES",0,0,0.0,482800.0,80498
373,4.55563095238,34,51,72.406,165.0,"AIKEN, LINDA",0,84,382.673,2847638.0,19104
374,4.94192857143,16,9,11.857,56.0,"AIKENS, JAMES",0,14,69.187,5034823.0,48109
375,5.14611764706,115,57,19.896,233.0,"AILAWADI, GORAV",3,85,437.42,1453140.0,22904
376,2.247,1,1,2.247,3.0,"AILERU, AZEEZ",0,1,2.247,933787.0,27110
377,1.648,2,5,1.858,18.0,"AILEY, SARAH",0,6,9.888,856869.0,60612
378,7.294,10,6,14.024,24.0,"AILION, MICHAEL",0,6,43.764,842458.0,98195
379,3.52654545455,13,9,4.825,32.0,"AILSHIRE, JENNIFER",1,11,38.792,1185440.0,90033
380,4.0485,3,0,5.574,12.0,"AINA-MUMUNEY, ABIMBOLA",0,2,8.097,99718.0,21218
381,3.034,6,1,4.53,17.0,"AINE, CHERYL",0,3,9.102,429994.0,87106
382,6.67126086957,7,19,47.928,42.0,"AINSLIE, KRISTY",3,23,153.439,4722891.0,27599
383,1.84042857143,2,2,3.218,18.0,"AINSWORTH, DOROTHY",0,7,12.883,447098.0,14850
384,3.57869230769,15,9,5.067,40.0,"AIR, GILLIAN",3,13,46.523,358962.0,73104
385,14.978,12,6,40.137,21.0,"AIRAN, RAAG",1,7,104.846,1572591.0,94304
386,5.6877,15,8,8.282,30.0,"AIRD, KATHERINE",1,10,56.877,249000.0,17033
387,7.60404347826,43,11,13.965,116.0,"AIRD, WILLIAM",6,23,174.893,2653682.0,2215
388,6.5195,27,3,8.966,35.0,"AIRIK, RANNAR",0,4,26.078,732974.0,15213
389,4.99073333333,19,7,9.661,38.0,"AIROLDI, EDOARDO",0,15,74.861,660300.0,2138
390,11.2194333333,126,14,72.406,224.0,"AISEN, PAUL",9,30,336.583,5641009.0,90033
391,3.7275,8,11,6.513,24.0,"AISSANI, BRAHIM",1,12,44.73,494344.0,35294
392,2.9275,21,4,3.589,62.0,"AIT-DAOUD, NASSIMA",2,6,17.565,2786980.0,22904
393,2.33433333333,4,2,3.399,28.0,"AITAOTO, NIA",2,3,7.003,49974.0,72205
394,6.83257894737,34,8,10.162,103.0,"AITCHISON, JOHN",3,19,129.819,519750.0,98109
395,1.993875,22,5,5.705,53.0,"AITKEN, MARY",3,8,15.951,1913861.0,72202
396,3.63728571429,12,2,6.608,24.0,"AIYAR, ASHOK",1,7,25.461,177500.0,70112
397,7.92252631579,4,9,17.839,30.0,"AIZENMAN, CARLOS",1,19,150.528,771124.0,2912
398,6.02423076923,15,9,17.839,55.0,"AIZENMAN, ELIAS",1,13,78.315,2672388.0,15213
399,4.52686486486,104,29,14.176,176.0,"AIZENSTEIN, HOWARD",2,37,167.494,2282190.0,15213
400,5.1365,28,1,6.19,40.0,"AJA, SUSAN",2,2,10.273,337348.0,21205
401,7.4514296875,121,80,47.831,448.0,"AJANI, JAFFER",31,128,953.783,2292567.0,77030
402,3.34666666667,2,3,4.302,8.0,"AJDIC, DRAGANA",2,3,10.04,1488412.0,33146
403,3.95366666667,39,8,14.176,53.0,"AJILORE, OLUSOLA",1,12,47.444,439725.0,60612
404,13.164,2,0,13.164,11.0,"AJIOKA, RICHARD",0,1,13.164,262052.0,84107
405,3.4634,3,8,5.445,26.0,"AJIT, SEENA",2,10,34.634,803056.0,19102
406,5.21853846154,5,8,8.851,28.0,"AKAABOUNE, MOHAMMED",2,13,67.841,1057666.0,48109
407,5.56577777778,13,11,15.066,50.0,"AKABAS, MYLES",2,18,100.184,3652582.0,10461
408,9.61175,31,2,11.922,44.0,"AKAGI, KEIKO",0,4,38.447,240357.0,77030
409,10.40925,7,3,29.886,17.0,"AKAHATA, WATARU",0,4,41.637,298729.0,20878
410,6.12452941176,17,10,19.896,64.0,"AKAR, FADI",4,17,104.117,1634643.0,10029
411,8.81768181818,22,17,21.506,62.0,"AKASSOGLOU, KATERINA",5,22,193.989,7577778.0,94158
412,3.7939375,19,14,5.988,60.0,"AKBARALI, HAMID",2,16,60.703,2773359.0,23298
413,9.12488888889,10,7,37.205,25.0,"AKBARI, OMAR",0,9,82.124,232500.0,92521
414,9.26566666667,22,10,22.845,54.0,"AKBARI, OMID",3,15,138.985,247500.0,90033
415,5.19233333333,5,2,7.05,13.0,"AKBARI, YAMA",0,3,15.577,221668.0,92617
416,9.6191372549,38,33,29.886,116.0,"AKBARIAN, SCHAHRAM",14,51,490.576,7351763.0,10029
417,1.26457142857,60,7,2.962,68.0,"AKCAKAYA, MEHMET",0,7,8.852,745870.0,55455
418,5.2843,2,5,9.661,22.0,"AKERLEY, BRIAN",1,10,52.843,1771623.0,39216
419,11.908,14,1,11.908,19.0,"AKERMAN, MARTIN",0,2,23.816,225000.0,11743
420,3.02533333333,30,11,5.705,54.0,"AKERS, ALETHA",2,18,54.456,1814776.0,19104
421,5.1145,8,1,5.34,12.0,"AKERS, AMY",0,2,10.229,45525.0,23517
422,1.116,4,1,1.116,14.0,"AKERS, LAURA",0,1,1.116,3144219.0,97403
423,4.63611111111,58,5,13.942,77.0,"AKERS, WALTER",0,9,41.725,314434.0,38105
424,21.4962727273,12,8,41.667,31.0,"AKESON, MARK",0,11,236.459,5067275.0,95064
425,7.37057142857,2,6,40.137,27.0,"AKEY, CHRISTOPHER",1,14,103.188,2770831.0,2118
426,13.0256086957,26,29,40.137,102.0,"AKEY, JOSHUA",5,46,599.178,3108757.0,98195
427,3.94844444444,18,13,5.491,62.0,"AKHLAGHI, FATEMEH",3,18,71.072,332479.0,2881
428,4.34865,20,11,7.114,54.0,"AKHTER, SHAHAB",0,20,86.973,1500611.0,53715
429,10.673,8,9,29.886,40.0,"AKHURST, ROSEMARY",5,14,149.422,2813956.0,94118
430,10.5514666667,50,14,40.137,141.0,"AKIL, HUDA",4,30,316.544,2235306.0,48109
431,6.7715,1,2,9.661,8.0,"AKIMZHANOV, ASKAR",0,4,27.086,646800.0,77030
432,3.3922,11,8,4.286,29.0,"AKINGBEMI, BENSON",1,10,33.922,452847.0,36849
433,2.22466666667,0,4,3.378,18.0,"AKINS, CHANA",0,6,13.348,517510.0,40506
434,3.29444444444,7,6,3.898,32.0,"AKINS, DARRIN",0,9,29.65,1461107.0,73104
435,3.51916666667,6,5,5.34,18.0,"AKINS, MICHAEL",0,6,21.115,747000.0,19102
436,4.29927272727,15,8,8.402,43.0,"AKINS, ROBERT",0,11,47.292,1806647.0,19803
437,2.35488888889,2,5,3.624,26.0,"AKINTOYE, SUNDAY",1,9,21.194,632000.0,19104
438,4.01478947368,6,12,6.287,29.0,"AKIYAMA, TASUKU",1,19,76.281,705308.0,19122
439,4.15065384615,13,13,5.66,56.0,"AKK, GUSTAV",4,26,107.917,1220000.0,63130
440,3.19435714286,8,8,5.835,34.0,"AKKIN, TANER",0,14,44.721,951421.0,55455
441,4.44626086957,10,14,16.796,53.0,"AKKINA, RAMESH",2,23,102.264,5427149.0,80523
442,4.11434782609,21,32,12.124,90.0,"AKKUS, OZAN",2,46,189.26,2363016.0,44106
443,5.26390909091,17,5,12.797,43.0,"AKOPIAN, ARMEN",4,11,57.903,1287141.0,78229
444,3.27182352941,9,12,4.481,46.0,"AKSAN, ALPTEKIN",0,17,55.621,1333175.0,55455
445,8.09033333333,6,3,14.024,16.0,"AKSAY, EMRE",0,3,24.271,4356568.0,10065
446,3.14475,2,4,5.081,8.0,"AKSENOV, DANIIL",0,4,12.579,599635.0,60201
447,3.17157142857,31,6,8.229,53.0,"AKSHOOMOFF, NATACHA",0,7,22.201,3809958.0,92093
448,0.0,0,0,0.0,0.0,"AKSIMENTIEV, OLEKSII",0,0,0.0,2444139.0,61820
449,4.71647272727,47,40,12.867,127.0,"AKSOY, SERAP",8,55,259.406,5744446.0,6520
450,6.220625,12,6,15.066,20.0,"AKTAS, BERTAL",1,8,49.765,1408646.0,2115
451,3.08885714286,49,10,6.595,73.0,"AKUSHEVICH, IGOR",0,14,43.244,150000.0,27705
452,0.0,0,0,0.0,0.0,"AL NASR,",0,0,0.0,399245.0,37209
453,3.98948888889,39,39,40.137,129.0,"AL'ABSI, MUSTAFA",5,45,179.527,1900427.0,55455
454,8.14114285714,2,5,15.333,20.0,"AL-BASSAM, JAWDAT",1,7,56.988,1373610.0,95618
455,2.3805,1,0,2.554,13.0,"AL-CHAER, ELIE",0,2,4.761,301993.0,72205
456,5.50238709677,14,19,40.137,79.0,"AL-DELAIMY, WAEL",1,31,170.574,735274.0,92093
457,4.65196,9,17,13.164,59.0,"AL-HARTHI, LENA",3,25,116.299,7975529.0,60612
458,6.8106,16,4,14.024,21.0,"AL-HASANI, REAM",2,5,34.053,249000.0,63110
459,13.2258035714,27,35,40.137,113.0,"AL-HASHIMI, HASHIM",8,56,740.645,3023887.0,27705
460,3.55219148936,31,34,11.764,116.0,"AL-HENDY, AYMAN",7,47,166.953,1395254.0,30912
461,10.1553333333,111,63,19.896,236.0,"AL-KHATIB, SANA",21,81,822.582,440368.0,27705
462,7.725,17,1,7.725,21.0,"AL-RAMAHI, ISMAEL",0,1,7.725,435875.0,77030
463,3.38288888889,20,7,8.684,45.0,"AL-SHABRAWEY, MOHAMED",0,9,30.446,1767750.0,30912
464,2.90294117647,17,11,5.34,53.0,"AL-UBAIDI, MUAYYAD",1,17,49.35,370000.0,73104
465,5.93835294118,16,11,16.658,50.0,"ALAEDINI, ARMIN",2,17,100.952,440000.0,10032
466,4.84841666667,10,7,15.066,42.0,"ALAGRAMAM, KUMAR",0,12,58.181,1361939.0,44106
467,4.30151020408,51,68,72.406,213.0,"ALAM, HASAN",13,98,421.548,915903.0,48109
468,6.29333333333,17,2,13.965,60.0,"ALAM, JAWED",0,3,18.88,1252274.0,70121
469,2.806,4,1,2.806,9.0,"ALAM, MAKSUDUL",0,1,2.806,2001220.0,90505
470,6.05905454545,12,28,13.164,90.0,"ALAM, RAFEUL",3,55,333.248,4039911.0,80206
471,5.66259259259,7,13,9.797,53.0,"ALANI, ERIC",4,27,152.89,2405974.0,14850
472,3.235,14,1,3.235,21.0,"ALANIZ, ROBERT",0,1,3.235,380156.0,77845
473,3.68033333333,5,0,5.988,19.0,"ALANO, CONRAD",0,3,11.041,1647539.0,94121
474,4.226,7,1,6.259,10.0,"ALAPAFUJA, SHAKIRU",0,2,8.452,1746915.0,1803
475,4.88266666667,18,2,8.299,34.0,"ALARCON, JUAN",1,3,14.648,615776.0,11203
476,3.391,9,3,3.585,23.0,"ALARCON, VERNADETH",0,5,16.955,77000.0,96822
477,3.82211111111,8,6,6.204,27.0,"ALARID, ELAINE",1,9,34.399,1215225.0,53715
478,0.0,15,0,0.0,18.0,"ALBANESE, CHRISTOPHER",0,0,0.0,238585.0,20057
479,4.177375,13,2,8.593,36.0,"ALBANESI, JOSEPH",0,8,33.419,445063.0,75390
480,10.467625,21,11,41.667,74.0,"ALBANI, SALVATORE",4,16,167.482,781433.0,92037
481,3.721375,40,6,4.971,55.0,"ALBANO, ANNE",1,8,29.771,334127.0,10032
482,4.261625,38,9,19.95,72.0,"ALBARRACIN, DOLORES",3,16,68.186,3511797.0,61820
483,12.17325,6,2,17.839,12.0,"ALBEANU, DINU",0,4,48.693,4152469.0,11724
484,11.6434444444,9,6,30.41,26.0,"ALBECK, JOHN",0,9,104.791,630928.0,95618
485,7.54079411765,61,16,27.407,153.0,"ALBELDA, STEVEN",5,34,256.387,1777634.0,19104
486,7.9654,10,11,25.062,35.0,"ALBER, FRANK",2,15,119.481,1234280.0,90032
487,3.54682352941,21,12,9.661,66.0,"ALBER, MARK",3,17,60.296,1649208.0,46556
488,0.0,0,0,0.0,2.0,"ALBER, THOMAS",0,0,0.0,303961.0,94704
489,9.93803030303,7,23,40.137,54.0,"ALBERINI, CRISTINA",10,33,327.955,8160906.0,10012
490,7.545,3,1,21.506,18.0,"ALBEROLA-ILA, JOSE",1,5,37.725,471625.0,73104
491,3.31271428571,28,7,4.542,45.0,"ALBERS, DAVID",0,7,23.189,698661.0,10032
492,5.27692857143,6,11,9.661,45.0,"ALBERS, ELLIOTT",5,14,73.877,3363837.0,30302
493,9.7219137931,111,38,47.831,220.0,"ALBERS, GREGORY",9,58,563.871,495368.0,94304
494,3.98088888889,17,6,7.725,43.0,"ALBERS, KATHRYN",1,9,35.828,2848985.0,15213
495,7.29357142857,13,4,12.124,28.0,"ALBERS, MARK",0,7,51.055,1746926.0,2114
496,14.1008958333,81,25,72.406,178.0,"ALBERT, CHRISTINE",2,48,676.843,6523035.0,2115
497,3.19153846154,28,9,8.299,71.0,"ALBERT, DAVID",2,13,41.49,248153.0,10032
498,11.8094285714,17,5,40.137,28.0,"ALBERT, FRANK",0,7,82.666,382709.0,55455
499,5.60205555556,23,13,24.008,83.0,"ALBERT, JEFFREY",1,18,100.837,1260539.0,44106
500,5.00922222222,41,5,12.015,82.0,"ALBERT, MARTIN",2,9,45.083,1087461.0,2118
501,8.33261904762,13,9,19.651,49.0,"ALBERT, MICHELLE",4,21,174.985,2176411.0,94118
502,6.50620930233,46,33,47.831,139.0,"ALBERT, STEVEN",5,43,279.767,1982839.0,15213
503,3.937,21,7,13.204,86.0,"ALBERTINE, KURT",2,10,39.37,1810413.0,84112
504,4.64413043478,55,9,9.619,207.0,"ALBERTS, DAVID",8,23,106.815,1744360.0,85721
505,3.18121875,8,22,10.292,62.0,"ALBERTS, JAY",3,32,101.799,1927144.0,44195
506,2.7839,10,6,3.378,36.0,"ALBERTS, JEFFREY",2,10,27.839,1585987.0,47401
507,5.94366666667,36,18,37.205,80.0,"ALBERTS, SUSAN",2,24,142.648,684444.0,27705
508,5.49070588235,8,9,12.124,44.0,"ALBERTSON, CRAIG",2,17,93.342,335225.0,1035
509,10.1132,11,3,27.959,90.0,"ALBERTSON, DONNA",0,5,50.566,960727.0,10012
510,2.80733333333,2,4,3.546,15.0,"ALBIG, ALLAN",1,6,16.844,716031.0,83725
511,7.69277777778,66,27,47.831,160.0,"ALBIN, ROGER",5,45,346.175,1470424.0,48109
512,1.55511764706,8,14,3.307,29.0,"ALBINO, JUDITH",3,17,26.437,179735.0,80045
513,0.0,20,0,0.0,23.0,"ALBIZU-GARCIA, CARMEN",0,0,0.0,2613504.0,93650
514,3.54525,5,7,4.706,49.0,"ALBRECHT, EUGENE",1,16,56.724,2983781.0,21201
515,5.8008,9,3,13.246,31.0,"ALBRECHT, JEFFREY",0,5,29.004,1824797.0,55455
516,2.89875,21,2,3.873,45.0,"ALBRIGHT, CHERYL",1,4,11.595,239598.0,80401
517,2.291,8,5,2.905,18.0,"ALBRIGHT, DAVID",0,5,11.455,12274.0,35487
518,3.82,2,1,3.82,10.0,"ALBRIGHT, LISA",0,1,3.82,1334890.0,84112
519,7.22009090909,14,7,14.024,49.0,"ALBRIGHT, THOMAS",1,11,79.421,1056675.0,92037
520,5.07872222222,12,7,27.312,53.0,"ALBUQUERQUE, EDSON",3,18,91.417,1825113.0,21201
521,0.0,0,0,0.0,0.0,"ALBURTY, DAVID",0,0,0.0,650530.0,64742
522,0.0,0,0,0.0,0.0,"ALCAIDE ALONSO,",0,0,0.0,2259012.0,2111
523,5.43385714286,6,4,9.797,15.0,"ALCEDO, JOY",2,7,38.037,5000.0,2892
524,6.46333333333,36,17,37.205,65.0,"ALCORN, JOHN",7,21,135.73,2219740.0,15213
525,2.82142857143,29,11,4.605,61.0,"ALCORN, JOSEPH",1,14,39.5,371250.0,77225
526,3.09893181818,37,34,8.204,135.0,"ALDAVE, ANTHONY",0,44,136.353,1909600.0,90095
527,0.0,0,0,0.0,0.0,"ALDAZ, C.",0,0,0.0,969123.0,77030
528,9.661,8,1,9.661,9.0,"ALDEN, JONATHAN",0,1,9.661,429974.0,14850
529,3.375,3,5,5.988,17.0,"ALDER, JANET",1,7,23.625,1534975.0,8854
530,12.74475,9,4,47.831,23.0,"ALDER, JONATHAN",0,8,101.958,743266.0,84602
531,9.829,7,2,30.41,24.0,"ALDER, NATHAN",0,4,39.316,890139.0,6269
532,4.26685714286,18,5,6.429,25.0,"ALDHAMEN, YASSER",0,7,29.868,410317.0,48824
533,5.15377777778,1,5,13.164,19.0,"ALDOVINI, ANNA",1,9,46.384,7377080.0,2115
534,9.41366666667,16,6,13.204,44.0,"ALDRED, MICHEALA",0,9,84.723,2410110.0,44195
535,5.19251020408,30,38,13.858,109.0,"ALDRICH, COURTNEY",1,49,254.433,772642.0,2892
536,3.88652380952,8,4,9.661,44.0,"ALDRICH, JANE",1,21,81.617,5406887.0,32611
537,2.99716666667,18,4,3.488,31.0,"ALDRICH, MELISSA",0,6,17.983,725629.0,77030
538,8.61170588235,9,10,40.137,48.0,"ALDRICH, RICHARD",1,17,146.399,4613277.0,78759
539,5.85958333333,15,12,16.538,27.0,"ALDRIDGE, MELISSA",1,12,70.315,1585696.0,10029
540,5.464,37,15,16.796,116.0,"ALDROVANDI, GRACE",5,35,191.24,632229.0,90095
541,2.60757142857,10,5,3.746,24.0,"ALDWIN, CAROLYN",2,7,18.253,432583.0,97331
542,5.80347826087,22,35,16.796,93.0,"ALEGRE, MARIA-LUISA",9,46,266.96,2490808.0,60637
543,3.56427272727,120,7,14.176,194.0,"ALEGRIA, MARGARITA",1,22,78.414,10131773.0,2114
544,6.11944444444,8,5,12.784,21.0,"ALEJANDRO, EMILYN",2,9,55.075,191459.0,55455
545,4.00938235294,43,27,17.893,96.0,"ALEKSUNES, LAUREN",6,34,136.319,1741942.0,8854
546,4.01233333333,1,3,5.988,4.0,"ALEM, ORANG",0,3,12.037,772932.0,80027
547,4.33,19,3,4.945,29.0,"ALESHIN, ALEXANDER",0,4,17.32,291124.0,92037
548,3.68,20,6,5.789,43.0,"ALESSI, SHEILA",0,10,36.8,2294149.0,6030
549,3.3764,45,7,6.646,80.0,"ALESSIO, ADAM",2,15,50.646,2188131.0,98195
550,0.0,9,0,0.0,15.0,"ALETTA, JOHN",0,0,0.0,157500.0,14228
